city,timestamp,temperature,season
New York,2010-02-21,8.096406745427144,winter
New York,2010-02-22,-1.8112127516209366,winter
New York,2010-02-23,-0.4072963480572104,winter
New York,2010-02-24,1.9396593630278844,winter
New York,2010-02-25,-3.894930869730948,winter
New York,2010-02-26,0.6150254046460711,winter
New York,2010-02-27,1.4750738500691352,winter
New York,2010-02-28,2.2770378404668166,winter
New York,2010-03-01,11.49889043990567,spring
New York,2010-03-02,8.059607109645382,spring
New York,2010-03-03,17.640607696809234,spring
New York,2010-03-04,6.840269454982748,spring
New York,2010-03-05,13.939591238252586,spring
New York,2010-03-06,6.360712721890675,spring
New York,2010-03-07,11.84009017034807,spring
New York,2010-03-08,10.866512232669912,spring
New York,2010-03-09,4.958636546468988,spring
New York,2010-03-10,12.153569410965329,spring
New York,2010-03-11,19.68750265095241,spring
New York,2010-03-12,15.729261838993445,spring
New York,2010-03-13,8.745098256250913,spring
New York,2010-03-14,4.8710374069950015,spring
New York,2010-03-15,12.241298387970309,spring
New York,2010-03-16,9.900498235334977,spring
New York,2010-03-17,6.424098107174144,spring
New York,2010-03-18,11.117399343901267,spring
New York,2010-03-19,12.068637049516369,spring
New York,2010-03-20,11.317768094030264,spring
New York,2010-03-21,18.5053693824617,spring
New York,2010-03-22,4.815420691809019,spring
New York,2010-03-23,13.684862361150909,spring
New York,2010-03-24,7.495975368432735,spring
New York,2010-03-25,16.928477848111896,spring
New York,2010-03-26,3.208039273957234,spring
New York,2010-03-27,9.8353409939336,spring
New York,2010-03-28,9.345631673901263,spring
New York,2010-03-29,9.818462038375658,spring
New York,2010-03-30,18.992439804567535,spring
New York,2010-03-31,4.168086089213421,spring
New York,2010-04-01,17.74981811279777,spring
New York,2010-04-02,9.527933207323484,spring
New York,2010-04-03,14.997450593098037,spring
New York,2010-04-04,11.54394414898824,spring
New York,2010-04-05,3.4631400656311513,spring
New York,2010-04-06,-1.2542843506632213,spring
New York,2010-04-07,17.87733619754925,spring
New York,2010-04-08,11.312486009388909,spring
New York,2010-04-09,6.437789464828008,spring
New York,2010-04-10,11.218020374523812,spring
New York,2010-04-11,9.956917258173343,spring
New York,2010-04-12,12.741392017125918,spring
New York,2010-04-13,9.929576547931866,spring
New York,2010-04-14,5.575498272648131,spring
New York,2010-04-15,4.0789954130970685,spring
New York,2010-04-16,9.784253746135015,spring
New York,2010-04-17,8.333806023648828,spring
New York,2010-04-18,6.4701591899468855,spring
New York,2010-04-19,13.586837026707348,spring
New York,2010-04-20,16.623399211693588,spring
New York,2010-04-21,9.753166736734002,spring
New York,2010-04-22,18.204099169950542,spring
New York,2010-04-23,24.267821217646237,spring
New York,2010-04-24,8.203337702845259,spring
New York,2010-04-25,15.18872261067191,spring
New York,2010-04-26,11.303572014474248,spring
New York,2010-04-27,15.673846487223706,spring
New York,2010-04-28,6.845961187779912,spring
New York,2010-04-29,11.827118371601664,spring
New York,2010-04-30,14.537027947445765,spring
New York,2010-05-01,13.780262326462928,spring
New York,2010-05-02,9.453562531397534,spring
New York,2010-05-03,5.167973853240434,spring
New York,2010-05-04,2.270322025607264,spring
New York,2010-05-05,20.61234411599878,spring
New York,2010-05-06,13.00539098066381,spring
New York,2010-05-07,13.052593077454308,spring
New York,2010-05-08,15.065500865408971,spring
New York,2010-05-09,15.78424888905612,spring
New York,2010-05-10,-0.46332444079684443,spring
New York,2010-05-11,12.238450476142734,spring
New York,2010-05-12,9.766202398285978,spring
New York,2010-05-13,13.58605894767875,spring
New York,2010-05-14,7.686139930221943,spring
New York,2010-05-15,7.820937887712964,spring
New York,2010-05-16,12.478311952962382,spring
New York,2010-05-17,1.6738277593064623,spring
New York,2010-05-18,4.042303310676148,spring
New York,2010-05-19,-0.22722345270295463,spring
New York,2010-05-20,14.350482089152877,spring
New York,2010-05-21,12.541901158402478,spring
New York,2010-05-22,14.524283070817756,spring
New York,2010-05-23,9.311779705474441,spring
New York,2010-05-24,5.940713166304377,spring
New York,2010-05-25,6.0946226616061505,spring
New York,2010-05-26,10.490963548326956,spring
New York,2010-05-27,5.0330130508593065,spring
New York,2010-05-28,18.25790043050074,spring
New York,2010-05-29,13.06812248814742,spring
New York,2010-05-30,1.6702581289356306,spring
New York,2010-05-31,13.681545454700935,spring
New York,2010-06-01,22.568964615073703,summer
New York,2010-06-02,20.584229288712887,summer
New York,2010-06-03,28.1158786181379,summer
New York,2010-06-04,18.4677451871502,summer
New York,2010-06-05,27.90575163733315,summer
New York,2010-06-06,20.508908519013822,summer
New York,2010-06-07,25.913245318017974,summer
New York,2010-06-08,23.873181053759176,summer
New York,2010-06-09,24.364297024172657,summer
New York,2010-06-10,30.58632823796799,summer
New York,2010-06-11,17.00618545564707,summer
New York,2010-06-12,25.921561481565146,summer
New York,2010-06-13,23.787820734050523,summer
New York,2010-06-14,17.60647613542136,summer
New York,2010-06-15,20.48449443150803,summer
New York,2010-06-16,21.693502233558796,summer
New York,2010-06-17,25.771940141204727,summer
New York,2010-06-18,29.19269526149013,summer
New York,2010-06-19,19.13293533658615,summer
New York,2010-06-20,24.3762630204694,summer
New York,2010-06-21,23.763702389446667,summer
New York,2010-06-22,21.617347068439376,summer
New York,2010-06-23,25.959742425763444,summer
New York,2010-06-24,25.764593355367563,summer
New York,2010-06-25,28.28724030695052,summer
New York,2010-06-26,23.235473178596784,summer
New York,2010-06-27,21.602962952019027,summer
New York,2010-06-28,26.34851404849818,summer
New York,2010-06-29,26.888988442300786,summer
New York,2010-06-30,30.272724577231305,summer
New York,2010-07-01,24.775662935670194,summer
New York,2010-07-02,22.369879978622862,summer
New York,2010-07-03,18.812324881902587,summer
New York,2010-07-04,29.53806717914446,summer
New York,2010-07-05,26.679839471597404,summer
New York,2010-07-06,17.23669624902523,summer
New York,2010-07-07,21.6091655273583,summer
New York,2010-07-08,26.31709503777903,summer
New York,2010-07-09,16.425671268118347,summer
New York,2010-07-10,29.875112445703788,summer
New York,2010-07-11,19.226671667192978,summer
New York,2010-07-12,21.24207531030731,summer
New York,2010-07-13,24.79221725369177,summer
New York,2010-07-14,27.497017973507617,summer
New York,2010-07-15,24.105925934605292,summer
New York,2010-07-16,33.26720727076878,summer
New York,2010-07-17,20.62916849214423,summer
New York,2010-07-18,24.717518679047654,summer
New York,2010-07-19,31.981586522423935,summer
New York,2010-07-20,19.1922824394541,summer
New York,2010-07-21,25.573248319613775,summer
New York,2010-07-22,29.70892447573552,summer
New York,2010-07-23,33.479616251648125,summer
New York,2010-07-24,26.12079960252098,summer
New York,2010-07-25,27.27771250868652,summer
New York,2010-07-26,30.00301354208552,summer
New York,2010-07-27,24.599627030265204,summer
New York,2010-07-28,21.060989737418748,summer
New York,2010-07-29,22.486399613802725,summer
New York,2010-07-30,19.421711982041757,summer
New York,2010-07-31,22.18368585906483,summer
New York,2010-08-01,25.09435588068159,summer
New York,2010-08-02,24.54177745146092,summer
New York,2010-08-03,19.284820202076776,summer
New York,2010-08-04,20.163397553423096,summer
New York,2010-08-05,25.111393881616724,summer
New York,2010-08-06,24.456622171425234,summer
New York,2010-08-07,34.85597319119465,summer
New York,2010-08-08,26.6521390645567,summer
New York,2010-08-09,27.573863837979353,summer
New York,2010-08-10,26.747414304830112,summer
New York,2010-08-11,28.0689897422481,summer
New York,2010-08-12,34.72402340350086,summer
New York,2010-08-13,25.91545518654045,summer
New York,2010-08-14,24.773960384289502,summer
New York,2010-08-15,19.328741547059245,summer
New York,2010-08-16,27.133681161336543,summer
New York,2010-08-17,17.43140220350682,summer
New York,2010-08-18,26.353141712649638,summer
New York,2010-08-19,29.491306562852955,summer
New York,2010-08-20,20.5127130078617,summer
New York,2010-08-21,31.212454265025684,summer
New York,2010-08-22,19.881032066915118,summer
New York,2010-08-23,32.54058312668741,summer
New York,2010-08-24,24.564696953636897,summer
New York,2010-08-25,34.61399763359476,summer
New York,2010-08-26,24.543341042868406,summer
New York,2010-08-27,29.494821424829702,summer
New York,2010-08-28,25.356896086477104,summer
New York,2010-08-29,36.26846469857827,summer
New York,2010-08-30,21.7446987290431,summer
New York,2010-08-31,29.02970677606271,summer
New York,2010-09-01,13.358905032650258,autumn
New York,2010-09-02,13.691367715846983,autumn
New York,2010-09-03,19.74735662877562,autumn
New York,2010-09-04,3.351584834142935,autumn
New York,2010-09-05,11.176642441014499,autumn
New York,2010-09-06,9.630634110396656,autumn
New York,2010-09-07,13.29188540121139,autumn
New York,2010-09-08,8.325872513866742,autumn
New York,2010-09-09,14.764458193988528,autumn
New York,2010-09-10,14.920259231564721,autumn
New York,2010-09-11,12.860505578256367,autumn
New York,2010-09-12,13.143863292892906,autumn
New York,2010-09-13,6.872928930767841,autumn
New York,2010-09-14,21.252584772203463,autumn
New York,2010-09-15,10.880786698627283,autumn
New York,2010-09-16,8.498968464257278,autumn
New York,2010-09-17,17.96839756215947,autumn
New York,2010-09-18,17.557369669665174,autumn
New York,2010-09-19,16.050528605668845,autumn
New York,2010-09-20,5.077147448744096,autumn
New York,2010-09-21,16.109719352422573,autumn
New York,2010-09-22,14.824280232781991,autumn
New York,2010-09-23,18.82645956554895,autumn
New York,2010-09-24,20.735141496683585,autumn
New York,2010-09-25,15.984682903876474,autumn
New York,2010-09-26,6.452091988668679,autumn
New York,2010-09-27,26.00458858635428,autumn
New York,2010-09-28,14.337228804370563,autumn
New York,2010-09-29,10.052918377215413,autumn
New York,2010-09-30,14.312082016262181,autumn
New York,2010-10-01,17.739812891049837,autumn
New York,2010-10-02,15.881325460675663,autumn
New York,2010-10-03,20.319230575592755,autumn
New York,2010-10-04,12.48308639825574,autumn
New York,2010-10-05,15.32577581706634,autumn
New York,2010-10-06,9.334978740609454,autumn
New York,2010-10-07,8.687538243540665,autumn
New York,2010-10-08,18.62281770447437,autumn
New York,2010-10-09,19.550660265709798,autumn
New York,2010-10-10,6.80139733571783,autumn
New York,2010-10-11,13.571366461847546,autumn
New York,2010-10-12,21.014306587217106,autumn
New York,2010-10-13,16.275396661217226,autumn
New York,2010-10-14,18.829994594150527,autumn
New York,2010-10-15,15.13437954422476,autumn
New York,2010-10-16,16.101527365802898,autumn
New York,2010-10-17,17.83036035297881,autumn
New York,2010-10-18,12.106931731294216,autumn
New York,2010-10-19,17.0467240635061,autumn
New York,2010-10-20,11.890505606980296,autumn
New York,2010-10-21,10.058918392000587,autumn
New York,2010-10-22,16.075188593523254,autumn
New York,2010-10-23,17.26292240228335,autumn
New York,2010-10-24,14.005670994846586,autumn
New York,2010-10-25,-0.913389226956669,autumn
New York,2010-10-26,15.508367483576231,autumn
New York,2010-10-27,21.684903758641646,autumn
New York,2010-10-28,16.232001349264404,autumn
New York,2010-10-29,13.885094977880703,autumn
New York,2010-10-30,9.393737798033383,autumn
New York,2010-10-31,11.136269952439191,autumn
New York,2010-11-01,15.339319564952248,autumn
New York,2010-11-02,11.716875922814486,autumn
New York,2010-11-03,24.095102183048972,autumn
New York,2010-11-04,13.010656769719493,autumn
New York,2010-11-05,11.249204498455985,autumn
New York,2010-11-06,12.631700111034093,autumn
New York,2010-11-07,15.858996000954368,autumn
New York,2010-11-08,14.701616458977137,autumn
New York,2010-11-09,8.519599039758436,autumn
New York,2010-11-10,11.507460077110501,autumn
New York,2010-11-11,7.241362725190412,autumn
New York,2010-11-12,15.028863203556067,autumn
New York,2010-11-13,11.31236786733778,autumn
New York,2010-11-14,12.716336475786179,autumn
New York,2010-11-15,10.030363402583887,autumn
New York,2010-11-16,14.266383123147277,autumn
New York,2010-11-17,18.738279344428122,autumn
New York,2010-11-18,29.59587812019764,autumn
New York,2010-11-19,16.48001229701568,autumn
New York,2010-11-20,7.062226516543943,autumn
New York,2010-11-21,18.305169152969675,autumn
New York,2010-11-22,24.395780120257932,autumn
New York,2010-11-23,12.750756239729151,autumn
New York,2010-11-24,13.315485239998187,autumn
New York,2010-11-25,11.091005376992895,autumn
New York,2010-11-26,19.277396261334292,autumn
New York,2010-11-27,12.743113446843218,autumn
New York,2010-11-28,15.352647007976067,autumn
New York,2010-11-29,16.46466588159872,autumn
New York,2010-11-30,15.998930393411229,autumn
New York,2010-12-01,-2.5375947438862054,winter
New York,2010-12-02,-2.6541037301701125,winter
New York,2010-12-03,1.1552698929519167,winter
New York,2010-12-04,0.5073207536998532,winter
New York,2010-12-05,-1.0197349719075102,winter
New York,2010-12-06,-0.2143906124619191,winter
New York,2010-12-07,4.725048520445774,winter
New York,2010-12-08,-0.10915334043462967,winter
New York,2010-12-09,-2.8341008534324414,winter
New York,2010-12-10,0.8950783214917363,winter
New York,2010-12-11,-3.713184741572567,winter
New York,2010-12-12,0.037579281504229234,winter
New York,2010-12-13,5.174452952388865,winter
New York,2010-12-14,1.2889416272736007,winter
New York,2010-12-15,6.763648871333353,winter
New York,2010-12-16,0.3813249214958531,winter
New York,2010-12-17,-5.185761707025001,winter
New York,2010-12-18,14.559036118229518,winter
New York,2010-12-19,-5.096740818187032,winter
New York,2010-12-20,-0.11455697546126153,winter
New York,2010-12-21,-7.97947471538202,winter
New York,2010-12-22,2.8393999994121573,winter
New York,2010-12-23,1.0829892860194534,winter
New York,2010-12-24,2.763196365943319,winter
New York,2010-12-25,-1.0249637625998511,winter
New York,2010-12-26,-2.8769684129478583,winter
New York,2010-12-27,-4.610844062232476,winter
New York,2010-12-28,2.0498652220243394,winter
New York,2010-12-29,10.62363354528716,winter
New York,2010-12-30,-2.5120715466051675,winter
New York,2010-12-31,-1.4752973934712643,winter
New York,2011-01-01,2.209101950166975,winter
New York,2011-01-02,2.150984023560692,winter
New York,2011-01-03,-4.199667594913982,winter
New York,2011-01-04,2.609024786639998,winter
New York,2011-01-05,-0.24651206514714366,winter
New York,2011-01-06,-10.711097397232649,winter
New York,2011-01-07,1.2906455257906777,winter
New York,2011-01-08,5.00413743589458,winter
New York,2011-01-09,0.9175379212932432,winter
New York,2011-01-10,-2.7083570418967735,winter
New York,2011-01-11,-3.9868354873605982,winter
New York,2011-01-12,0.008359548228187911,winter
New York,2011-01-13,0.5456879206680604,winter
New York,2011-01-14,3.734330469143921,winter
New York,2011-01-15,13.366963030904069,winter
New York,2011-01-16,-2.9784131881703138,winter
New York,2011-01-17,-9.773823206250473,winter
New York,2011-01-18,-4.662102239215574,winter
New York,2011-01-19,8.566536684656036,winter
New York,2011-01-20,0.16295653483678074,winter
New York,2011-01-21,1.1287919233919603,winter
New York,2011-01-22,-2.081620777708996,winter
New York,2011-01-23,0.1573293752524972,winter
New York,2011-01-24,2.9650168960980308,winter
New York,2011-01-25,-0.13059346407503594,winter
New York,2011-01-26,-5.8008146656298285,winter
New York,2011-01-27,4.406436572592753,winter
New York,2011-01-28,-1.849120856022536,winter
New York,2011-01-29,6.445589072474833,winter
New York,2011-01-30,12.537670857425752,winter
New York,2011-01-31,-0.24313792257280867,winter
New York,2011-02-01,-0.95303667387462,winter
New York,2011-02-02,-0.48898063574239026,winter
New York,2011-02-03,-1.658122502979198,winter
New York,2011-02-04,-3.4753829933462606,winter
New York,2011-02-05,4.585707841198874,winter
New York,2011-02-06,3.1814989646149847,winter
New York,2011-02-07,5.293330211323497,winter
New York,2011-02-08,-4.33441324767887,winter
New York,2011-02-09,-7.406833767129396,winter
New York,2011-02-10,-9.061015818264623,winter
New York,2011-02-11,-0.2864024832676314,winter
New York,2011-02-12,1.1353077427903284,winter
New York,2011-02-13,-4.504471945238208,winter
New York,2011-02-14,-0.029051840598240574,winter
New York,2011-02-15,3.4495169025085213,winter
New York,2011-02-16,-5.221456958102185,winter
New York,2011-02-17,-4.568882547514158,winter
New York,2011-02-18,-3.9831754342976455,winter
New York,2011-02-19,-1.9457273091829075,winter
New York,2011-02-20,-4.401451639439244,winter
New York,2011-02-21,-10.374385993027637,winter
New York,2011-02-22,9.689104839369573,winter
New York,2011-02-23,2.6950490498981527,winter
New York,2011-02-24,-3.5834063321515104,winter
New York,2011-02-25,-5.485815341940307,winter
New York,2011-02-26,-6.846414556843984,winter
New York,2011-02-27,-3.542542055108362,winter
New York,2011-02-28,-1.7520388176968575,winter
New York,2011-03-01,9.858975846241087,spring
New York,2011-03-02,10.772914259973403,spring
New York,2011-03-03,7.810529157659956,spring
New York,2011-03-04,11.006234419796087,spring
New York,2011-03-05,5.090411316757697,spring
New York,2011-03-06,11.140018057949792,spring
New York,2011-03-07,15.240658746846675,spring
New York,2011-03-08,16.893117584147806,spring
New York,2011-03-09,9.371943405820241,spring
New York,2011-03-10,12.383214339715334,spring
New York,2011-03-11,3.3983102614257596,spring
New York,2011-03-12,10.580278902532125,spring
New York,2011-03-13,19.976036430563333,spring
New York,2011-03-14,14.235292028135056,spring
New York,2011-03-15,8.470618901460128,spring
New York,2011-03-16,13.72199520170486,spring
New York,2011-03-17,12.13222477352048,spring
New York,2011-03-18,12.800971785020465,spring
New York,2011-03-19,4.496080455859095,spring
New York,2011-03-20,16.592587533694903,spring
New York,2011-03-21,12.655459926714018,spring
New York,2011-03-22,4.849698067012888,spring
New York,2011-03-23,8.34186506056723,spring
New York,2011-03-24,10.242852253394823,spring
New York,2011-03-25,8.0882962824249,spring
New York,2011-03-26,8.98891198515935,spring
New York,2011-03-27,13.97388589047337,spring
New York,2011-03-28,8.467906075465311,spring
New York,2011-03-29,2.9616869628551568,spring
New York,2011-03-30,16.702432946787688,spring
New York,2011-03-31,10.817691566454535,spring
New York,2011-04-01,15.621892321367095,spring
New York,2011-04-02,11.320325912263634,spring
New York,2011-04-03,21.17366808570869,spring
New York,2011-04-04,10.109746476921359,spring
New York,2011-04-05,2.9582750327156297,spring
New York,2011-04-06,14.233538832525369,spring
New York,2011-04-07,9.29744959771641,spring
New York,2011-04-08,20.30376299773147,spring
New York,2011-04-09,9.188401609161263,spring
New York,2011-04-10,11.98162924897622,spring
New York,2011-04-11,5.933692761619862,spring
New York,2011-04-12,6.805162900151093,spring
New York,2011-04-13,3.567060476671595,spring
New York,2011-04-14,1.3535496860495257,spring
New York,2011-04-15,11.74966917115164,spring
New York,2011-04-16,4.541516806083212,spring
New York,2011-04-17,14.529259989191846,spring
New York,2011-04-18,17.3972683000834,spring
New York,2011-04-19,6.593652747418928,spring
New York,2011-04-20,2.5453376299218196,spring
New York,2011-04-21,12.4926186174009,spring
New York,2011-04-22,12.476475094650946,spring
New York,2011-04-23,7.264960246311005,spring
New York,2011-04-24,10.866081696641414,spring
New York,2011-04-25,8.173824877250684,spring
New York,2011-04-26,1.6355000769505477,spring
New York,2011-04-27,11.868738060763375,spring
New York,2011-04-28,8.08743078466022,spring
New York,2011-04-29,9.09003255904182,spring
New York,2011-04-30,16.58754055406282,spring
New York,2011-05-01,13.03566659360526,spring
New York,2011-05-02,12.0103372850677,spring
New York,2011-05-03,7.754936621956024,spring
New York,2011-05-04,5.26123767437573,spring
New York,2011-05-05,9.933779591260688,spring
New York,2011-05-06,5.190545154792639,spring
New York,2011-05-07,16.921530740376593,spring
New York,2011-05-08,-1.4370487201084892,spring
New York,2011-05-09,9.299548471512622,spring
New York,2011-05-10,14.188517544631978,spring
New York,2011-05-11,17.94085298191466,spring
New York,2011-05-12,9.244357817563936,spring
New York,2011-05-13,2.263067420470829,spring
New York,2011-05-14,9.064175781297621,spring
New York,2011-05-15,-0.44809568873427175,spring
New York,2011-05-16,5.71760896148069,spring
New York,2011-05-17,1.0639231209047217,spring
New York,2011-05-18,8.366337181761512,spring
New York,2011-05-19,9.170794579897475,spring
New York,2011-05-20,14.61233708215191,spring
New York,2011-05-21,16.53154102596951,spring
New York,2011-05-22,14.584510064424588,spring
New York,2011-05-23,8.276971977795505,spring
New York,2011-05-24,8.2205569965781,spring
New York,2011-05-25,13.608012508379128,spring
New York,2011-05-26,15.254894734900109,spring
New York,2011-05-27,10.083031872244261,spring
New York,2011-05-28,15.126783159260565,spring
New York,2011-05-29,13.982426584732618,spring
New York,2011-05-30,5.475607194548655,spring
New York,2011-05-31,15.681603660868365,spring
New York,2011-06-01,23.93348163609822,summer
New York,2011-06-02,13.137044367762815,summer
New York,2011-06-03,30.191885517644156,summer
New York,2011-06-04,23.975695409614456,summer
New York,2011-06-05,22.80632174024521,summer
New York,2011-06-06,26.67744737540161,summer
New York,2011-06-07,20.898325558194898,summer
New York,2011-06-08,24.70281668901399,summer
New York,2011-06-09,22.57381536480037,summer
New York,2011-06-10,24.82691336444682,summer
New York,2011-06-11,20.520674930633568,summer
New York,2011-06-12,19.5201627472404,summer
New York,2011-06-13,23.989431005030866,summer
New York,2011-06-14,25.374901564151028,summer
New York,2011-06-15,32.77778410747609,summer
New York,2011-06-16,21.705133093517112,summer
New York,2011-06-17,23.783594566687977,summer
New York,2011-06-18,22.213999810679596,summer
New York,2011-06-19,18.564813457478714,summer
New York,2011-06-20,26.24110449326257,summer
New York,2011-06-21,31.546220182725815,summer
New York,2011-06-22,26.7406921679942,summer
New York,2011-06-23,26.703963413520817,summer
New York,2011-06-24,17.362774966386127,summer
New York,2011-06-25,31.195750266780326,summer
New York,2011-06-26,16.77752121831935,summer
New York,2011-06-27,33.61673696379459,summer
New York,2011-06-28,26.295831922790764,summer
New York,2011-06-29,21.15072440052617,summer
New York,2011-06-30,36.46350148381728,summer
New York,2011-07-01,29.02804067532381,summer
New York,2011-07-02,20.49427622919417,summer
New York,2011-07-03,23.534930584292074,summer
New York,2011-07-04,23.505756470956218,summer
New York,2011-07-05,25.128322941868007,summer
New York,2011-07-06,28.982788135634678,summer
New York,2011-07-07,26.729639559925847,summer
New York,2011-07-08,19.238704982525988,summer
New York,2011-07-09,27.33919168284343,summer
New York,2011-07-10,20.530011435466985,summer
New York,2011-07-11,27.55223532584885,summer
New York,2011-07-12,30.75003837731425,summer
New York,2011-07-13,27.983434737999737,summer
New York,2011-07-14,23.181981413497816,summer
New York,2011-07-15,27.13646877761639,summer
New York,2011-07-16,25.662092356676638,summer
New York,2011-07-17,26.099748601164613,summer
New York,2011-07-18,29.26151921905796,summer
New York,2011-07-19,31.102032454283083,summer
New York,2011-07-20,22.569552183691965,summer
New York,2011-07-21,18.597771521622178,summer
New York,2011-07-22,26.65010915698234,summer
New York,2011-07-23,31.299015425123457,summer
New York,2011-07-24,22.82774167233186,summer
New York,2011-07-25,23.602818119838336,summer
New York,2011-07-26,21.581234788686473,summer
New York,2011-07-27,18.35026831848433,summer
New York,2011-07-28,28.09913809148479,summer
New York,2011-07-29,26.10778606155605,summer
New York,2011-07-30,19.466917802983062,summer
New York,2011-07-31,25.4856799616228,summer
New York,2011-08-01,31.740545564729814,summer
New York,2011-08-02,26.90309763601167,summer
New York,2011-08-03,8.19769962861567,summer
New York,2011-08-04,33.2164710190435,summer
New York,2011-08-05,30.49077178162667,summer
New York,2011-08-06,30.658745765716144,summer
New York,2011-08-07,25.71503734505731,summer
New York,2011-08-08,28.410676540035418,summer
New York,2011-08-09,29.281930565282373,summer
New York,2011-08-10,22.31435858487107,summer
New York,2011-08-11,14.271650101375997,summer
New York,2011-08-12,17.546977441319903,summer
New York,2011-08-13,29.6439842011175,summer
New York,2011-08-14,32.34469395470741,summer
New York,2011-08-15,25.029039806211003,summer
New York,2011-08-16,21.027734567395953,summer
New York,2011-08-17,19.057611799031637,summer
New York,2011-08-18,25.051928585132885,summer
New York,2011-08-19,24.419071237554157,summer
New York,2011-08-20,18.111057612507327,summer
New York,2011-08-21,33.05054046800989,summer
New York,2011-08-22,29.72656927751796,summer
New York,2011-08-23,25.73189218561717,summer
New York,2011-08-24,23.50494282061381,summer
New York,2011-08-25,30.926551999565568,summer
New York,2011-08-26,25.454622295191456,summer
New York,2011-08-27,29.889792197562286,summer
New York,2011-08-28,31.55099360351005,summer
New York,2011-08-29,30.400981035661815,summer
New York,2011-08-30,30.88118269959803,summer
New York,2011-08-31,21.113780908146087,summer
New York,2011-09-01,13.435535523165363,autumn
New York,2011-09-02,8.910473424449485,autumn
New York,2011-09-03,8.51585626654554,autumn
New York,2011-09-04,19.880084456245598,autumn
New York,2011-09-05,11.171308245054927,autumn
New York,2011-09-06,17.644367818838084,autumn
New York,2011-09-07,18.513733837368306,autumn
New York,2011-09-08,12.010449779226068,autumn
New York,2011-09-09,11.691131633026572,autumn
New York,2011-09-10,9.4523182372469,autumn
New York,2011-09-11,15.166665956665236,autumn
New York,2011-09-12,16.79221135210741,autumn
New York,2011-09-13,16.722075361524713,autumn
New York,2011-09-14,17.95406401506134,autumn
New York,2011-09-15,2.771242794083495,autumn
New York,2011-09-16,22.9434473244944,autumn
New York,2011-09-17,15.700979761599353,autumn
New York,2011-09-18,12.4717326917566,autumn
New York,2011-09-19,10.631348030036865,autumn
New York,2011-09-20,21.353839296224912,autumn
New York,2011-09-21,13.245243292468034,autumn
New York,2011-09-22,25.048514919658246,autumn
New York,2011-09-23,29.573131090652687,autumn
New York,2011-09-24,10.091298141027835,autumn
New York,2011-09-25,11.938193908804351,autumn
New York,2011-09-26,12.514923466415592,autumn
New York,2011-09-27,10.88754494216326,autumn
New York,2011-09-28,19.767222676763897,autumn
New York,2011-09-29,11.119685273912088,autumn
New York,2011-09-30,18.415705731148215,autumn
New York,2011-10-01,11.419194693820039,autumn
New York,2011-10-02,12.641835793387642,autumn
New York,2011-10-03,-0.7744490043521566,autumn
New York,2011-10-04,10.412689954673993,autumn
New York,2011-10-05,15.068591657313263,autumn
New York,2011-10-06,14.775556638594713,autumn
New York,2011-10-07,16.13490353043692,autumn
New York,2011-10-08,16.99490019606159,autumn
New York,2011-10-09,11.817119152046502,autumn
New York,2011-10-10,10.996707806784451,autumn
New York,2011-10-11,18.005076000726618,autumn
New York,2011-10-12,18.543211065577985,autumn
